Ticker,Date,Open,Close,Volume
MSFT,2020-08-04,205.19318712810264,204.35006713867188,49280100
MSFT,2020-08-05,205.89261028578034,204.0147705078125,28806400
MSFT,2020-08-06,203.43991211560916,207.28184509277344,32656800
MSFT,2020-08-07,205.84472401430398,203.5740509033203,27820400
MSFT,2020-08-10,202.7979828765569,199.52133178710938,36716500
MSFT,2020-08-11,198.47700033771494,194.85543823242188,36446500
MSFT,2020-08-12,196.68539329251882,200.42193603515625,28013100
MSFT,2020-08-13,200.66145750408137,199.9524688720703,22588900
MSFT,2020-08-14,200.00994208877663,200.14407348632812,17958900
MSFT,2020-08-17,200.81477154894017,201.4662628173828,20184800
MSFT,2020-08-18,201.7057958043746,202.6255645751953,21336200
MSFT,2020-08-19,203.11533676283554,201.39620971679688,27627600
MSFT,2020-08-20,201.24255991986493,206.08299255371094,26981500
MSFT,2020-08-21,205.39148111919297,204.58474731445312,36249300
MSFT,2020-08-24,206.28465870337072,205.2282257080078,25460100
MSFT,2020-08-25,204.66159869274037,207.8981475830078,23043700
MSFT,2020-08-26,209.25230434048552,212.39280700683594,39600800
MSFT,2020-08-27,214.0639039707593,217.6077880859375,57602200
MSFT,2020-08-28,219.14441634410528,219.84552001953125,26292900
MSFT,2020-08-31,218.01120279149308,216.5994110107422,28774200
MSFT,2020-09-01,216.58017622854484,218.27049255371094,25725500
MSFT,2020-09-02,218.94276449796857,222.47703552246094,34080800
MSFT,2020-09-03,220.19125873454507,208.69525146484375,58400300
MSFT,2020-09-04,206.58238418606985,205.7660369873047,59664100
MSFT,2020-09-08,198.32293318553906,194.63499450683594,52924300
MSFT,2020-09-09,199.3793936773701,202.9232635498047,45679000
MSFT,2020-09-10,204.94966282399156,197.23764038085938,35461500
MSFT,2020-09-11,198.99520056074192,195.9507293701172,33620100
MSFT,2020-09-14,196.15243960847576,197.27610778808594,30375800
MSFT,2020-09-15,200.16691959839233,200.51266479492188,21823900
MSFT,2020-09-16,202.27978839228365,196.93035888671875,26328100
MSFT,2020-09-17,192.12832735557808,194.8750762939453,34011300
MSFT,2020-09-18,194.76943573631198,192.45486450195312,55225300
MSFT,2020-09-21,189.38157509696492,194.51971435546875,39839700
MSFT,2020-09-22,196.93994884068002,199.2064971923828,33517100
MSFT,2020-09-23,199.66750670828463,192.64697265625,30803800
MSFT,2020-09-24,191.9362594683191,195.1439971923828,31202500
MSFT,2020-09-25,195.48976373093728,199.59068298339844,29437300
MSFT,2020-09-28,202.52946482383436,201.146484375,32004900
MSFT,2020-09-29,201.06010719002484,199.0528564453125,24221900
MSFT,2020-09-30,199.50423157489382,202.00128173828125,33829100
MSFT,2020-10-01,205.03616387095073,204.0469512939453,27158400
MSFT,2020-10-02,199.76350127892908,198.02517700195312,33154800
MSFT,2020-10-05,199.01447354523992,202.04934692382812,21331600
MSFT,2020-10-06,200.55110507118815,197.75633239746094,28554300
MSFT,2020-10-07,198.86075581411842,201.5210723876953,25681100
MSFT,2020-10-08,202.17414363529622,202.2413787841797,19925800
MSFT,2020-10-09,202.86562588087534,207.26426696777344,26458000
MSFT,2020-10-12,210.12625534154273,212.63290405273438,40461400
MSFT,2020-10-13,213.90063958076246,214.03509521484375,28950800
MSFT,2020-10-14,214.1695316679288,212.11427307128906,23421700
MSFT,2020-10-15,208.50321179823604,210.9618377685547,22733100
MSFT,2020-10-16,211.43242521555936,210.9618377685547,26057900
MSFT,2020-10-19,211.6917152804522,205.7372283935547,27625800
MSFT,2020-10-20,207.2546935460719,206.1502227783203,22753500
MSFT,2020-10-21,204.68078344545265,206.2942657470703,22724900
MSFT,2020-10-22,205.45868438813173,206.38067626953125,22351500
MSFT,2020-10-23,206.51518442025505,207.66766357421875,18879600
MSFT,2020-10-26,205.38188756074356,201.76116943359375,37111600
MSFT,2020-10-27,203.21139371143556,204.8056640625,36700300
MSFT,2020-10-28,199.44663061197878,194.6542205810547,51195600
MSFT,2020-10-29,195.98919381572253,196.6134490966797,31432600
MSFT,2020-10-30,195.4417117954124,194.45249938964844,36953700
MSFT,2020-11-02,196.20044850341992,194.3180694580078,30842200
MSFT,2020-11-03,195.8162779581689,198.2556915283203,27512000
MSFT,2020-11-04,205.54514209769113,207.8212890625,42311800
MSFT,2020-11-05,213.24755712532675,214.44805908203125,36080100
MSFT,2020-11-06,213.45881516376852,214.8610076904297,25231900
MSFT,2020-11-09,215.55251263038653,209.74208068847656,44395000
MSFT,2020-11-10,206.00614961539188,202.6543426513672,44045100
MSFT,2020-11-11,203.97971625987958,207.97499084472656,29440800
MSFT,2020-11-12,208.60883520068344,206.90892028808594,21593900
MSFT,2020-11-13,207.7925148190157,207.9365692138672,18621100
MSFT,2020-11-16,206.3615032186207,208.6280517578125,24953300
MSFT,2020-11-17,207.54280102913202,205.96774291992188,24154100
MSFT,2020-11-18,205.7270059165811,203.2523193359375,28372800
MSFT,2020-11-19,203.54120679291546,204.54263305664062,24792700
MSFT,2020-11-20,204.33075079221646,202.58787536621094,22843100
MSFT,2020-11-23,203.12714432147266,202.31829833984375,25683500
MSFT,2020-11-24,201.8175590808587,205.92921447753906,33979700
MSFT,2020-11-25,207.13281787593198,205.9387969970703,21012900
MSFT,2020-11-27,206.88251498562033,207.2484130859375,14512200
MSFT,2020-11-30,206.16034077504278,206.13145446777344,33064800
MSFT,2020-12-01,206.55509352145174,208.1920623779297,30904500
MSFT,2020-12-02,206.91137457927076,207.38319396972656,23724500
MSFT,2020-12-03,206.65140972730723,206.29513549804688,25120900
MSFT,2020-12-04,206.275882644911,206.4106903076172,24666000
MSFT,2020-12-07,206.42029676135814,206.34326171875,24620000
MSFT,2020-12-08,206.03510878412476,207.99945068359375,23284100
MSFT,2020-12-09,207.18100061683145,203.9456024169922,32440600
MSFT,2020-12-10,203.91671869066522,202.71307373046875,26733300
MSFT,2020-12-11,202.26051866363272,205.35147094726562,30979400
MSFT,2020-12-14,205.19743861793376,206.2566375732422,28798400
MSFT,2020-12-15,207.1906504982243,206.18922424316406,27000600
MSFT,2020-12-16,206.78621547792898,211.14822387695312,35023300
MSFT,2020-12-17,211.71632926671745,211.28302001953125,32515800
MSFT,2020-12-18,210.48379516601562,210.48379516601562,63354900
MSFT,2020-12-21,209.48237440287488,214.33546447753906,37181900
MSFT,2020-12-22,214.43173117423993,215.6353759765625,22612200
MSFT,2020-12-23,214.8362062822929,212.82371520996094,18699600
MSFT,2020-12-24,213.208897969581,214.4895782470703,10550600
MSFT,2020-12-28,216.12650290192232,216.6175994873047,17933500
MSFT,2020-12-29,217.91753346320803,215.83763122558594,17403200
MSFT,2020-12-30,216.87755251516893,213.45919799804688,20272300
MSFT,2020-12-31,213.47849793374098,214.1717987060547,20942100
MSFT,2021-01-04,214.27768184031174,209.61717224121094,37130100
MSFT,2021-01-05,209.2031617293738,209.81942749023438,23823000
MSFT,2021-01-06,204.30191697152077,204.3789520263672,35930700
MSFT,2021-01-07,206.10250803179957,210.1949005126953,27694500
MSFT,2021-01-08,210.57047302467421,211.47561645507812,22956200
MSFT,2021-01-11,210.36824456255022,209.42459106445312,23031300
MSFT,2021-01-12,208.47128815904298,206.95950317382812,23249300
MSFT,2021-01-13,206.08328798688993,208.31724548339844,20087100
MSFT,2021-01-14,207.90320332267183,205.12037658691406,29480800
MSFT,2021-01-15,205.60186142550404,204.7641143798828,31746500
MSFT,2021-01-19,205.8232972815894,208.41354370117188,30480900
MSFT,2021-01-20,209.626807286122,216.02056884765625,37777300
MSFT,2021-01-21,216.36723633227427,216.62722778320312,30709400
MSFT,2021-01-22,218.65896157091333,217.57086181640625,30172700
MSFT,2021-01-25,220.62331308938622,221.0181121826172,33152100
MSFT,2021-01-26,223.26170747303482,223.7142791748047,49169600
MSFT,2021-01-27,229.1739998613671,224.26312255859375,69870600
MSFT,2021-01-28,226.87264547692646,230.06951904296875,49111200
MSFT,2021-01-29,227.2385520115361,223.35800170898438,42503100
MSFT,2021-02-01,226.34302142864746,230.76280212402344,33314200
MSFT,2021-02-02,232.3516492231437,230.62802124023438,25916300
MSFT,2021-02-03,230.68580666401732,233.9886016845703,27158100
MSFT,2021-02-04,233.6612283882509,233.0353240966797,25296100
MSFT,2021-02-05,233.2471632851658,233.21827697753906,18054800
MSFT,2021-02-08,234.13303208811857,233.47825622558594,22211900
MSFT,2021-02-09,232.9004922564252,234.73004150390625,23565000
MSFT,2021-02-10,235.91441159341167,233.8152618408203,22186700
MSFT,2021-02-11,235.70254846711774,235.42330932617188,15751100
MSFT,2021-02-12,234.8840819016654,235.90478515625,16561100
MSFT,2021-02-16,235.94332356948152,234.6626434326172,26728500
MSFT,2021-02-17,232.906093639923,235.6856689453125,21653500
MSFT,2021-02-18,233.36935593049495,235.2899627685547,16925600
MSFT,2021-02-19,235.25135375289463,232.5682830810547,25262600
MSFT,2021-02-22,229.14206955928293,226.33352661132812,36446900
MSFT,2021-02-23,222.29926881223878,225.1367645263672,30228700
MSFT,2021-02-24,221.9904007701566,226.3721160888672,26339700
MSFT,2021-02-25,223.98824118126558,221.0059814453125,39542200
MSFT,2021-02-26,223.45744708000015,224.27781677246094,37819200
MSFT,2021-03-01,227.67503991012973,228.6787872314453,25324000
MSFT,2021-03-02,228.7463396301239,225.7158203125,22812500
MSFT,2021-03-03,224.06549161854267,219.62586975097656,34029500
MSFT,2021-03-04,218.83444408837312,218.8247833251953,44727800
MSFT,2021-03-05,221.51752894768796,223.52500915527344,41872800
MSFT,2021-03-08,223.30302070423056,219.4617919921875,35267400
MSFT,2021-03-09,224.7603831994635,225.62899780273438,33080500
MSFT,2021-03-10,228.73670546315466,224.31639099121094,29746800
MSFT,2021-03-11,226.7678591583727,228.86219787597656,29907600
MSFT,2021-03-12,225.8509506169985,227.53028869628906,22653700
MSFT,2021-03-15,226.76784103788017,226.62306213378906,26034900
MSFT,2021-03-16,228.0418175338921,229.42196655273438,28092200
MSFT,2021-03-17,227.9163306183846,228.77529907226562,29562100
MSFT,2021-03-18,224.45151711937265,222.67567443847656,34833000
MSFT,2021-03-19,222.96519556283542,222.3185577392578,46430700
MSFT,2021-03-22,222.24136581989566,227.76193237304688,30127000
MSFT,2021-03-23,229.2096197683418,229.29647827148438,31638400
MSFT,2021-03-24,229.5570657763023,227.25039672851562,25620100
MSFT,2021-03-25,227.09596856717204,224.23916625976562,34061900
MSFT,2021-03-26,223.47673028476513,228.23483276367188,25479900
MSFT,2021-03-29,228.3410077631364,227.0380859375,25227500
MSFT,2021-03-30,225.387714239296,223.76629638671875,24792000
MSFT,2021-03-31,224.78930791758805,227.54959106445312,43623500
MSFT,2021-04-01,230.1554382160416,233.90016174316406,30338000
MSFT,2021-04-05,234.29588781932924,240.38589477539062,36910600
MSFT,2021-04-06,238.976764662004,239.21804809570312,22931900
MSFT,2021-04-07,239.16977901561057,241.18690490722656,22719800
MSFT,2021-04-08,243.95687539631507,244.42013549804688,23625200
MSFT,2021-04-09,244.0533647214043,246.92947387695312,24326800
MSFT,2021-04-12,245.82922342921694,246.9873809814453,27148700
MSFT,2021-04-13,248.29030612769103,249.47740173339844,23837500
MSFT,2021-04-14,248.50266010078545,246.6785430908203,23070900
MSFT,2021-04-15,248.93695757462353,250.4522247314453,25627500
MSFT,2021-04-16,250.42327744872844,251.64898681640625,24878600
MSFT,2021-04-19,251.11815998275338,249.7187042236328,23209300
MSFT,2021-04-20,248.8308014215513,249.25546264648438,19722900
MSFT,2021-04-21,249.91176365910738,251.49456787109375,24030400
MSFT,2021-04-22,251.1374615407011,248.20347595214844,25606200
MSFT,2021-04-23,248.8887009148903,252.044677734375,21462600
MSFT,2021-04-26,252.53693565833504,252.43075561523438,19763300
MSFT,2021-04-27,252.4596433149163,252.8360595703125,31014200
MSFT,2021-04-28,247.1514563079096,245.68446350097656,46903100
MSFT,2021-04-29,246.553073695862,243.70591735839844,40589000
MSFT,2021-04-30,241.0325369101685,243.387451171875,30945100
MSFT,2021-05-03,244.56488223382027,243.07858276367188,19626600
MSFT,2021-05-04,242.21964602810803,239.1505126953125,32756100
MSFT,2021-05-05,240.37623427424475,237.8765411376953,21901300
MSFT,2021-05-06,237.85722000753552,241.02285766601562,26491100
MSFT,2021-05-07,243.35846523922908,243.6576690673828,27032900
MSFT,2021-05-10,242.1230981991344,238.56175231933594,29299900
MSFT,2021-05-11,236.02344939541925,237.64486694335938,33641600
MSFT,2021-05-12,233.72641836828552,230.6669464111328,36684400
MSFT,2021-05-13,233.3693471131418,234.55645751953125,29624300
MSFT,2021-05-14,237.0175388221205,239.4979248046875,23901100
MSFT,2021-05-17,237.95375892085315,236.6315155029297,24970200
MSFT,2021-05-18,237.68350018460333,234.60472106933594,20168000
MSFT,2021-05-19,231.4994866163232,235.1851348876953,25739800
MSFT,2021-05-20,235.99771295656814,238.43545532226562,21800700
MSFT,2021-05-21,239.48990667105087,237.16822814941406,21863100
MSFT,2021-05-24,239.70273477185455,242.59515380859375,21411500
MSFT,2021-05-25,243.55282663678562,243.50445556640625,17704300
MSFT,2021-05-26,243.22391302197101,243.28196716308594,17771600
MSFT,2021-05-27,242.9723901943247,241.173095703125,24426200
MSFT,2021-05-28,242.807946487655,241.53102111816406,18270200
MSFT,2021-06-01,243.03043902441425,239.325439453125,23213300
MSFT,2021-06-02,240.03164182736944,239.22872924804688,19406700
MSFT,2021-06-03,237.21659992104807,237.69061279296875,25307700
MSFT,2021-06-04,239.67370569685207,242.6048126220703,25281100
MSFT,2021-06-07,241.82123037463091,245.52622985839844,23079200
MSFT,2021-06-08,246.83218619035304,244.32672119140625,22455000
MSFT,2021-06-09,245.52623642584226,245.31341552734375,17937600
MSFT,2021-06-10,245.99055296376196,248.84426879882812,24563600
MSFT,2021-06-11,249.56981137579473,249.4730987548828,18999700
MSFT,2021-06-14,249.48272017164263,251.4077911376953,19150500
MSFT,2021-06-15,251.29171889548186,249.927734375,18038900
MSFT,2021-06-16,250.93378234700253,248.97972106933594,27220000
MSFT,2021-06-17,247.71246460707766,252.3848114013672,27565500
MSFT,2021-06-18,251.15626807393355,250.96278381347656,37202200
MSFT,2021-06-21,251.34012446100897,254.05841064453125,26696100
MSFT,2021-06-22,254.14547180279524,256.84442138671875,24694100
MSFT,2021-06-23,257.3087152433959,256.6122131347656,19518700
MSFT,2021-06-24,257.47310857711085,257.9858093261719,21446900
MSFT,2021-06-25,257.5408910360892,256.370361328125,25611100
MSFT,2021-06-28,257.50215964967555,259.9495849609375,19590000
MSFT,2021-06-29,260.0947493609752,262.54217529296875,19937800
MSFT,2021-06-30,261.85536433299154,262.0585021972656,21656500
MSFT,2021-07-01,260.8105550251696,262.7356262207031,16725300
MSFT,2021-07-02,263.9157878795973,268.588134765625,26458000
MSFT,2021-07-06,268.95575870913115,268.59783935546875,31565600
MSFT,2021-07-07,270.28100037232684,270.793701171875,23260000
MSFT,2021-07-08,267.8626752532348,268.36572265625,24618600
MSFT,2021-07-09,266.7211676256249,268.86871337890625,23916700
MSFT,2021-07-12,270.0488025528884,268.26885986328125,18931700
MSFT,2021-07-13,268.46241397623965,271.80950927734375,26120100
MSFT,2021-07-14,273.13473876019674,273.2895202636719,23113700
MSFT,2021-07-15,272.7961918128015,271.85784912109375,22604200
MSFT,2021-07-16,272.86393112396007,271.5870056152344,26186800
MSFT,2021-07-19,269.8263743637179,267.96905517578125,32935600
MSFT,2021-07-20,268.95570779341654,270.20361328125,26259700
MSFT,2021-07-21,269.797413896217,272.2158203125,24364300
MSFT,2021-07-22,274.5761352320771,276.80108642578125,23384100
MSFT,2021-07-23,277.99093009923706,280.21588134765625,22768100
MSFT,2021-07-26,279.5676715313902,279.61602783203125,23176100
MSFT,2021-07-27,279.9836498416218,277.18798828125,33604100
MSFT,2021-07-28,279.5580315244061,276.8784484863281,33566900
MSFT,2021-07-29,276.8977988434868,277.1493225097656,18168300
MSFT,2021-07-30,275.86272970836336,275.6112060546875,20944800
MSFT,2021-08-02,277.0138561017704,275.5241394042969,16267400
MSFT,2021-08-03,276.1045861238973,277.74908447265625,17879000
MSFT,2021-08-04,276.8784227475681,277.1589660644531,16191300
MSFT,2021-08-05,277.51691846775424,280.07073974609375,13900200
MSFT,2021-08-06,279.09362754805954,280.0126037597656,16589300
MSFT,2021-08-09,280.2932844390192,278.91961669921875,16117600
MSFT,2021-08-10,279.37420831725467,277.09124755859375,18616600
MSFT,2021-08-11,277.83614991402504,277.58465576171875,13955900
MSFT,2021-08-12,277.27514293656327,280.3513488769531,14561300
MSFT,2021-08-13,280.0320771872381,283.2920837402344,18249000
MSFT,2021-08-16,283.6210007464478,284.9849853515625,22507600
MSFT,2021-08-17,282.84707354832176,283.5145263671875,20075300
MSFT,2021-08-18,283.0493313580627,281.7796630859375,21813000
MSFT,2021-08-19,279.80248920189575,287.63372802734375,29850500
MSFT,2021-08-20,290.49288222873395,294.9900207519531,40817600
MSFT,2021-08-23,293.91422411673074,295.2711181640625,22830200
MSFT,2021-08-24,295.6297277308702,293.3036193847656,18175800
MSFT,2021-08-25,294.9319124080589,292.7124328613281,20006100
MSFT,2021-08-26,291.72382561785435,289.88232421875,17666100
MSFT,2021-08-27,289.7853828134745,290.492919921875,22605700
MSFT,2021-08-30,291.8497533011795,294.24371337890625,16348100
MSFT,2021-08-31,295.0482076794564,292.5863952636719,26285300
MSFT,2021-09-01,293.5459857289312,292.5379943847656,18983800
MSFT,2021-09-02,292.8965991015238,291.87890625,16285600
MSFT,2021-09-03,291.72382635847964,291.8692321777344,14747900
MSFT,2021-09-07,291.7431850784096,290.938720703125,17180400
MSFT,2021-09-08,290.5511098708358,290.9678649902344,15046800
MSFT,2021-09-09,291.5590399856498,288.09893798828125,19927000
MSFT,2021-09-10,289.23297661895947,286.60638427734375,19633400
MSFT,2021-09-13,288.38974257927293,287.84698486328125,23652900
MSFT,2021-09-14,290.3377695747465,290.5606994628906,21853400
MSFT,2021-09-15,293.92394112851684,295.4359130859375,28356300
MSFT,2021-09-16,294.40856371347337,295.8236083984375,19550800
MSFT,2021-09-17,294.8059142074956,290.6382751464844,41372500
MSFT,2021-09-20,287.20724986675253,285.23974609375,38278700
MSFT,2021-09-21,286.5868577243057,285.7242431640625,22364100
MSFT,2021-09-22,287.5949473188643,289.3879699707031,26626300
MSFT,2021-09-23,289.64963483710073,290.3377685546875,18604600
MSFT,2021-09-24,289.04876216977885,290.13427734375,14999000
MSFT,2021-09-27,287.02321495669923,285.1138610839844,23571700
