Ticker,Date,Open,Close,Volume
AAPL,2020-01-02,71.62709199861638,72.62084197998047,135480400
AAPL,2020-01-03,71.84712526182395,71.91482543945312,146322800
AAPL,2020-01-06,71.03471685901826,72.48785400390625,118387200
AAPL,2020-01-07,72.49752175701711,72.14693450927734,108872000
AAPL,2020-01-08,71.84954036585081,73.3075180053711,132079200
AAPL,2020-01-09,74.28676381243083,74.86463928222656,170108400
AAPL,2020-01-10,75.09916182683553,75.03387451171875,140644800
AAPL,2020-01-13,75.3506140079616,76.63691711425781,121532000
AAPL,2020-01-14,76.57404817184627,75.60205841064453,161954400
AAPL,2020-01-15,75.40139008732662,75.278076171875,121923600
AAPL,2020-01-16,75.82209877195635,76.2210464477539,108829200
AAPL,2020-01-17,76.47009335198214,77.06489562988281,137816400
AAPL,2020-01-21,76.69253240808335,76.5426254272461,110843200
AAPL,2020-01-22,77.02863128965336,76.81586456298828,101832400
AAPL,2020-01-23,76.86905012564355,77.185791015625,104472000
AAPL,2020-01-24,77.43241654524255,76.96334838867188,146537600
AAPL,2020-01-27,74.96858335214901,74.70020294189453,161940000
AAPL,2020-01-28,75.5827189340282,76.81341552734375,162234000
AAPL,2020-01-29,78.44791850299463,78.42131805419922,216229200
AAPL,2020-01-30,77.50252193635508,78.30767059326172,126743200
AAPL,2020-01-31,77.59680118060827,74.8355941772461,199588400
AAPL,2020-02-03,73.57590710330668,74.6301040649414,173788400
AAPL,2020-02-04,76.23798834153754,77.09391784667969,136616400
AAPL,2020-02-05,78.22303598481203,77.72254180908203,118826800
AAPL,2020-02-06,77.99334570709586,78.63166046142578,105425600
AAPL,2020-02-07,78.12998293153962,77.56285858154297,117684000
AAPL,2020-02-10,76.14504296724274,77.93124389648438,109348800
AAPL,2020-02-11,78.42807806299739,77.46105194091797,94323200
AAPL,2020-02-12,77.91187311697357,79.30060577392578,113730400
AAPL,2020-02-13,78.57107415792922,78.73587799072266,94747600
AAPL,2020-02-14,78.70438598515923,78.75528717041016,80113600
AAPL,2020-02-18,76.43101136685644,77.3132095336914,152531200
AAPL,2020-02-19,77.55557609214306,78.43292236328125,93984000
AAPL,2020-02-20,78.19298631382561,77.62828063964844,100566000
AAPL,2020-02-21,77.22111592621015,75.87116241455078,129554000
AAPL,2020-02-24,72.04429714392029,72.26726531982422,222195200
AAPL,2020-02-25,72.93860713253768,69.81941223144531,230673600
AAPL,2020-02-26,69.44376756876824,70.92701721191406,198054800
AAPL,2020-02-27,68.12774407264509,66.29064178466797,320605600
AAPL,2020-02-28,62.34983736802518,66.25184631347656,426510000
AAPL,2020-03-02,68.41372910419624,72.41996002197266,341397200
AAPL,2020-03-03,73.59784230488941,70.11995697021484,319475600
AAPL,2020-03-04,71.84555625982283,73.37242889404297,219178400
AAPL,2020-03-05,71.62258011074542,70.99244689941406,187572800
AAPL,2020-03-06,68.34584584309786,70.04964447021484,226176800
AAPL,2020-03-09,63.92278272470353,64.5093002319336,286744800
AAPL,2020-03-10,67.16800698250573,69.15536499023438,285290000
AAPL,2020-03-11,67.22858865883606,66.75355529785156,255598800
AAPL,2020-03-12,62.02992621470894,60.161319732666016,418474000
AAPL,2020-03-13,64.19905949793468,67.369140625,370732000
AAPL,2020-03-16,58.63929618574619,58.70231246948242,322423600
AAPL,2020-03-17,59.98682469346223,61.2834587097168,324056000
AAPL,2020-03-18,58.1109503450228,59.783241271972656,300233600
AAPL,2020-03-19,59.95773528488038,59.325172424316406,271857200
AAPL,2020-03-20,59.906840554892725,55.55888366699219,401693200
AAPL,2020-03-23,55.27773593660342,54.37857437133789,336752800
AAPL,2020-03-24,57.28448868306697,59.834129333496094,287531200
AAPL,2020-03-25,60.772072300693104,59.50452423095703,303602000
AAPL,2020-03-26,59.74688482814629,62.63582992553711,252087200
AAPL,2020-03-27,61.256800443757655,60.042572021484375,204216800
AAPL,2020-03-30,60.76964205543981,61.75605010986328,167976400
AAPL,2020-03-31,61.94752404866054,61.630027770996094,197002000
AAPL,2020-04-01,59.74203576856197,58.387237548828125,176218400
AAPL,2020-04-02,58.2490894772747,59.36152648925781,165934000
AAPL,2020-04-03,58.845297125214294,58.50841522216797,129880000
AAPL,2020-04-06,60.80842048337832,63.61254119873047,201820400
AAPL,2020-04-07,65.63140455674476,62.87575912475586,202887200
AAPL,2020-04-08,63.67801711674822,64.4850845336914,168895200
AAPL,2020-04-09,65.12245255308986,64.95037078857422,161834800
AAPL,2020-04-13,65.02791695493936,66.22518157958984,131022800
AAPL,2020-04-14,67.86112752488982,69.56977081298828,194994800
AAPL,2020-04-15,68.44279864460466,68.9347915649414,131154400
AAPL,2020-04-16,69.64975084803966,69.4825210571289,157125200
AAPL,2020-04-17,68.99780003465911,68.53973388671875,215250000
AAPL,2020-04-20,67.36431680144536,67.11710357666016,130015200
AAPL,2020-04-21,66.95955078291355,65.04247283935547,180991600
AAPL,2020-04-22,66.31244725801642,66.91593170166016,116862400
AAPL,2020-04-23,66.86017582115733,66.6565933227539,124814400
AAPL,2020-04-24,67.18254138642631,68.58096313476562,126161200
AAPL,2020-04-27,68.29739158061335,68.62943267822266,117087600
AAPL,2020-04-28,69.09233090667134,67.51698303222656,112004800
AAPL,2020-04-29,69.00751259495229,69.7345962524414,137280800
AAPL,2020-04-30,70.27505285549175,71.20571899414062,183064000
AAPL,2020-05-01,69.37589630273538,70.05935668945312,240616800
AAPL,2020-05-04,70.08359453961356,71.05061340332031,133568000
AAPL,2020-05-05,71.51110134148117,72.11700439453125,147751200
AAPL,2020-05-06,72.81984880576161,72.86105346679688,142333600
AAPL,2020-05-07,73.48878193571036,73.61480712890625,115215200
AAPL,2020-05-08,74.27579824490549,75.366943359375,133838400
AAPL,2020-05-11,74.8736289600459,76.5528793334961,145946400
AAPL,2020-05-12,77.23817575538389,75.67800903320312,162301200
AAPL,2020-05-13,75.85783701982658,74.7642593383789,200622400
AAPL,2020-05-14,74.0011951417901,75.22357177734375,158929200
AAPL,2020-05-15,72.9902356348415,74.77883911132812,166348400
AAPL,2020-05-18,76.10573008655975,76.54072570800781,135178400
AAPL,2020-05-19,76.55772557449362,76.09842681884766,101729600
AAPL,2020-05-20,76.95870878721165,77.57840728759766,111504800
AAPL,2020-05-21,77.43987587720596,77.00001525878906,102688800
AAPL,2020-05-22,76.73756083121987,77.49578094482422,81803200
AAPL,2020-05-26,78.61608760624858,76.97086334228516,125522000
AAPL,2020-05-27,76.82748410104101,77.30622100830078,112945200
AAPL,2020-05-28,76.9805646816368,77.3402328491211,133560800
AAPL,2020-05-29,77.5832675133885,77.2649154663086,153532400
AAPL,2020-06-01,77.21875354090659,78.21512603759766,80791200
AAPL,2020-06-02,77.94777287815573,78.57718658447266,87642800
AAPL,2020-06-03,78.89797215009735,79.00975799560547,104491200
AAPL,2020-06-04,78.83237798726375,78.32933044433594,87560400
AAPL,2020-06-05,78.57962969607472,80.56021881103516,137250400
AAPL,2020-06-08,80.25646891839591,81.03655242919922,95654400
AAPL,2020-06-09,80.7157340676601,83.5954818725586,147712400
AAPL,2020-06-10,84.54569482376236,85.74620056152344,166651600
AAPL,2020-06-11,84.88836389660872,81.62950134277344,201662400
AAPL,2020-06-12,83.77292472564989,82.33425903320312,200146000
AAPL,2020-06-15,80.98551479918848,83.35250091552734,138808800
AAPL,2020-06-16,85.41085390565064,85.5615234375,165428800
AAPL,2020-06-17,86.30758476368395,85.44244384765625,114406400
AAPL,2020-06-18,85.39869601495222,85.4764633178711,96820400
AAPL,2020-06-19,86.18363944319607,84.98799133300781,264476000
AAPL,2020-06-22,85.3816816208449,87.21160125732422,135445200
AAPL,2020-06-23,88.4582791409651,89.07311248779297,212155600
AAPL,2020-06-24,88.7013070407747,87.50080108642578,192623200
AAPL,2020-06-25,87.65633451294114,88.66242218017578,137522400
AAPL,2020-06-26,88.55792788577938,85.93820190429688,205256800
AAPL,2020-06-29,85.84586303787991,87.9188003540039,130646000
AAPL,2020-06-30,87.50565292250278,88.65269470214844,140223200
AAPL,2020-07-01,88.73045038740587,88.48500061035156,110737200
AAPL,2020-07-02,89.39389009933322,88.48500061035156,114041600
AAPL,2020-07-06,89.91639461248228,90.85201263427734,118655600
AAPL,2020-07-07,91.23112145924068,90.57011413574219,112424400
AAPL,2020-07-08,91.54948299500866,92.67951202392578,117092000
AAPL,2020-07-09,93.57378326638127,93.07803344726562,125642800
AAPL,2020-07-10,92.67219290740687,93.24085235595703,90257200
AAPL,2020-07-13,94.54830204332501,92.81072998046875,191649200
AAPL,2020-07-14,92.19101893190584,94.34658813476562,170989200
AAPL,2020-07-15,96.22508880672221,94.99542236328125,153198000
AAPL,2020-07-16,93.86542173959128,93.8265380859375,110577600
AAPL,2020-07-17,94.27853958226679,93.63697052001953,92186800
AAPL,2020-07-20,93.72446644412312,95.61027526855469,90318000
AAPL,2020-07-21,96.40250793502297,94.29068756103516,103433200
AAPL,2020-07-22,93.9917859277632,94.55558776855469,89001600
AAPL,2020-07-23,94.28827601915101,90.25176239013672,197004400
AAPL,2020-07-24,88.44614547198108,90.02818298339844,185438800
AAPL,2020-07-27,91.09259075129832,92.161865234375,121214000
AAPL,2020-07-28,91.73174329776009,90.64788818359375,103625600
AAPL,2020-07-29,91.13145960816027,92.38542938232422,90329200
AAPL,2020-07-30,91.55675572597188,93.50332641601562,158130000
AAPL,2020-07-31,100.01132775994397,103.29206085205078,374336800
AAPL,2020-08-03,105.17788663317357,105.89479064941406,308151200
AAPL,2020-08-04,106.08433124379282,106.60195922851562,173071600
AAPL,2020-08-05,106.32248498790055,106.98834991455078,121776800
AAPL,2020-08-06,107.32128306989559,110.7210922241211,202428800
AAPL,2020-08-07,110.24148657363267,108.20376586914062,198045600
AAPL,2020-08-10,109.65232461053742,109.7764892578125,212403600
AAPL,2020-08-11,109.03881778751953,106.51174926757812,187902400
AAPL,2020-08-12,107.60486600059996,110.05159759521484,165598000
AAPL,2020-08-13,111.43441109413642,111.99922943115234,210082000
AAPL,2020-08-14,111.82394347790165,111.8994140625,165565200
AAPL,2020-08-17,113.0241893774422,111.6072769165039,119561600
AAPL,2020-08-18,111.35894623327408,112.53726959228516,105633600
